Salary,Age,StockOptionLevel,YearsAtCompany,EducationLevel,EnvironmentSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating
513608,37,0,9,Bachelors ,3.0,3.0,1.0,4.0,4.0
429939,43,1,9,Bachelors ,3.0,2.0,0.0,4.0,3.0
429939,43,1,9,Bachelors ,4.0,3.0,3.0,4.0,4.0
429939,43,1,9,Bachelors ,4.0,1.0,2.0,3.0,3.0
429939,43,1,9,Bachelors ,4.0,1.0,1.0,4.0,4.0
429939,43,1,9,Bachelors ,4.0,3.0,0.0,3.0,2.0
429939,43,1,9,Bachelors ,1.0,3.0,0.0,5.0,5.0
429939,43,1,9,Bachelors ,1.0,3.0,1.0,4.0,3.0
195261,31,1,9,Bachelors ,2.0,1.0,3.0,5.0,4.0
195261,31,1,9,Bachelors ,5.0,2.0,0.0,5.0,4.0
195261,31,1,9,Bachelors ,5.0,3.0,0.0,4.0,3.0
195261,31,1,9,Bachelors ,3.0,3.0,2.0,3.0,3.0
195261,31,1,9,Bachelors ,3.0,1.0,0.0,4.0,3.0
195261,31,1,9,Bachelors ,5.0,3.0,1.0,3.0,3.0
195261,31,1,9,Bachelors ,4.0,3.0,2.0,4.0,4.0
39015,34,1,9,High School ,5.0,1.0,2.0,5.0,4.0
39015,34,1,9,High School ,4.0,3.0,0.0,4.0,3.0
39015,34,1,9,High School ,3.0,2.0,1.0,5.0,5.0
39015,34,1,9,High School ,5.0,1.0,0.0,5.0,5.0
39015,34,1,9,High School ,3.0,1.0,1.0,5.0,5.0
39015,34,1,9,High School ,5.0,1.0,0.0,4.0,4.0
39015,34,1,9,High School ,5.0,3.0,0.0,4.0,4.0
132563,35,0,9,Masters ,5.0,1.0,0.0,5.0,4.0
132563,35,0,9,Masters ,5.0,2.0,2.0,5.0,4.0
132563,35,0,9,Masters ,3.0,1.0,0.0,3.0,3.0
132563,35,0,9,Masters ,4.0,3.0,0.0,5.0,4.0
132563,35,0,9,Masters ,4.0,2.0,2.0,5.0,4.0
132563,35,0,9,Masters ,3.0,1.0,2.0,5.0,4.0
132563,35,0,9,Masters ,3.0,2.0,0.0,3.0,2.0
267009,33,0,9,Bachelors ,4.0,2.0,1.0,4.0,4.0
267009,33,0,9,Bachelors ,5.0,1.0,1.0,4.0,3.0
267009,33,0,9,Bachelors ,5.0,3.0,1.0,5.0,4.0
267009,33,0,9,Bachelors ,4.0,1.0,2.0,3.0,3.0
267009,33,0,9,Bachelors ,4.0,1.0,3.0,4.0,3.0
267009,33,0,9,Bachelors ,4.0,3.0,3.0,3.0,3.0
267009,33,0,9,Bachelors ,2.0,3.0,2.0,4.0,3.0
68043,32,0,8,Masters ,3.0,1.0,1.0,4.0,3.0
68043,32,0,8,Masters ,4.0,3.0,2.0,4.0,3.0
68043,32,0,8,Masters ,4.0,2.0,0.0,3.0,2.0
68043,32,0,8,Masters ,4.0,1.0,1.0,4.0,3.0
68043,32,0,8,Masters ,3.0,3.0,0.0,3.0,2.0
68043,32,0,8,Masters ,4.0,1.0,0.0,3.0,2.0
68043,32,0,8,Masters ,4.0,3.0,2.0,5.0,5.0
68043,32,0,8,Masters ,4.0,2.0,0.0,5.0,5.0
68043,32,0,8,Masters ,3.0,3.0,0.0,3.0,3.0
68043,32,0,8,Masters ,3.0,1.0,1.0,3.0,2.0
140097,34,0,9,Bachelors ,5.0,1.0,0.0,3.0,3.0
140097,34,0,9,Bachelors ,5.0,3.0,3.0,4.0,4.0
140097,34,0,9,Bachelors ,3.0,1.0,2.0,4.0,4.0
140097,34,0,9,Bachelors ,4.0,2.0,1.0,4.0,4.0
140097,34,0,9,Bachelors ,3.0,1.0,0.0,4.0,4.0
140097,34,0,9,Bachelors ,4.0,1.0,3.0,5.0,5.0
140097,34,0,9,Bachelors ,5.0,3.0,0.0,4.0,3.0
432191,36,1,9,5,3.0,1.0,1.0,3.0,2.0
432191,36,1,9,5,5.0,2.0,1.0,3.0,2.0
432191,36,1,9,5,3.0,3.0,0.0,3.0,2.0
432191,36,1,9,5,4.0,1.0,1.0,5.0,5.0
432191,36,1,9,5,3.0,2.0,0.0,3.0,3.0
432191,36,1,9,5,3.0,2.0,3.0,3.0,2.0
432191,36,1,9,5,4.0,3.0,3.0,3.0,2.0
70535,42,1,9,1,5.0,1.0,0.0,4.0,4.0
70535,42,1,9,1,5.0,3.0,2.0,5.0,4.0
70535,42,1,9,1,4.0,1.0,1.0,4.0,4.0
70535,42,1,9,1,3.0,3.0,0.0,3.0,3.0
70535,42,1,9,1,3.0,3.0,0.0,4.0,3.0
70535,42,1,9,1,4.0,1.0,2.0,3.0,2.0
70535,42,1,9,1,2.0,3.0,3.0,4.0,3.0
253952,35,1,9,Bachelors ,3.0,2.0,0.0,3.0,2.0
253952,35,1,9,Bachelors ,5.0,1.0,3.0,3.0,2.0
253952,35,1,9,Bachelors ,5.0,2.0,1.0,5.0,5.0
253952,35,1,9,Bachelors ,5.0,3.0,1.0,5.0,5.0
253952,35,1,9,Bachelors ,5.0,2.0,3.0,4.0,3.0
253952,35,1,9,Bachelors ,4.0,3.0,0.0,5.0,4.0
253952,35,1,9,Bachelors ,4.0,2.0,1.0,3.0,2.0
223124,45,1,9,High School ,4.0,2.0,0.0,3.0,2.0
223124,45,1,9,High School ,4.0,2.0,1.0,4.0,3.0
223124,45,1,9,High School ,3.0,3.0,3.0,4.0,4.0
223124,45,1,9,High School ,3.0,2.0,1.0,5.0,4.0
223124,45,1,9,High School ,3.0,1.0,0.0,3.0,3.0
223124,45,1,9,High School ,4.0,2.0,0.0,5.0,4.0
223124,45,1,9,High School ,3.0,1.0,0.0,4.0,3.0
42188,37,1,8,High School ,5.0,3.0,1.0,3.0,2.0
42188,37,1,8,High School ,3.0,2.0,0.0,5.0,5.0
42188,37,1,8,High School ,5.0,3.0,3.0,5.0,5.0
42188,37,1,8,High School ,4.0,2.0,0.0,5.0,4.0
42188,37,1,8,High School ,5.0,1.0,0.0,5.0,4.0
42188,37,1,8,High School ,4.0,3.0,3.0,3.0,2.0
42188,37,1,8,High School ,4.0,1.0,1.0,3.0,2.0
42188,37,1,8,High School ,4.0,3.0,1.0,3.0,3.0
42188,37,1,8,High School ,5.0,3.0,1.0,5.0,4.0
42188,37,1,8,High School ,3.0,2.0,2.0,5.0,4.0
44388,32,1,9,High School ,5.0,2.0,1.0,4.0,4.0
44388,32,1,9,High School ,4.0,3.0,0.0,3.0,3.0
44388,32,1,9,High School ,4.0,1.0,1.0,3.0,2.0
44388,32,1,9,High School ,3.0,3.0,2.0,5.0,5.0
44388,32,1,9,High School ,4.0,2.0,0.0,3.0,2.0
44388,32,1,9,High School ,3.0,1.0,1.0,3.0,3.0
44388,32,1,9,High School ,4.0,1.0,2.0,5.0,4.0
108095,33,0,9,Masters ,1.0,3.0,3.0,4.0,3.0
108095,33,0,9,Masters ,5.0,3.0,2.0,5.0,5.0
108095,33,0,9,Masters ,4.0,3.0,1.0,3.0,3.0
108095,33,0,9,Masters ,4.0,3.0,0.0,4.0,3.0
108095,33,0,9,Masters ,3.0,3.0,2.0,4.0,3.0
108095,33,0,9,Masters ,5.0,2.0,2.0,4.0,3.0
108095,33,0,9,Masters ,4.0,1.0,1.0,4.0,3.0
42045,30,0,6,1,4.0,2.0,2.0,5.0,5.0
42045,30,0,6,1,3.0,3.0,2.0,3.0,3.0
42045,30,0,6,1,3.0,3.0,2.0,4.0,4.0
42045,30,0,6,1,3.0,3.0,1.0,4.0,3.0
42045,30,0,6,1,3.0,3.0,1.0,5.0,5.0
42045,30,0,6,1,4.0,2.0,0.0,3.0,2.0
42045,30,0,6,1,3.0,1.0,1.0,4.0,4.0
42045,30,0,6,1,4.0,2.0,1.0,5.0,5.0
42045,30,0,6,1,2.0,3.0,0.0,4.0,4.0
42045,30,0,6,1,4.0,1.0,0.0,3.0,2.0
160352,30,0,9,Bachelors ,5.0,1.0,1.0,4.0,4.0
160352,30,0,9,Bachelors ,3.0,1.0,1.0,3.0,2.0
160352,30,0,9,Bachelors ,4.0,3.0,2.0,5.0,5.0
160352,30,0,9,Bachelors ,5.0,2.0,3.0,5.0,4.0
160352,30,0,9,Bachelors ,4.0,3.0,0.0,3.0,2.0
160352,30,0,9,Bachelors ,5.0,2.0,3.0,5.0,4.0
160352,30,0,9,Bachelors ,4.0,2.0,0.0,5.0,4.0
207456,48,0,9,Bachelors ,4.0,1.0,0.0,5.0,4.0
207456,48,0,9,Bachelors ,3.0,2.0,0.0,4.0,4.0
207456,48,0,9,Bachelors ,3.0,2.0,0.0,4.0,3.0
207456,48,0,9,Bachelors ,3.0,2.0,2.0,3.0,3.0
207456,48,0,9,Bachelors ,4.0,1.0,1.0,3.0,2.0
207456,48,0,9,Bachelors ,4.0,1.0,1.0,5.0,4.0
207456,48,0,9,Bachelors ,3.0,3.0,1.0,3.0,3.0
309141,43,0,9,Bachelors ,3.0,2.0,0.0,5.0,5.0
309141,43,0,9,Bachelors ,4.0,1.0,2.0,4.0,3.0
309141,43,0,9,Bachelors ,5.0,1.0,0.0,4.0,3.0
309141,43,0,9,Bachelors ,4.0,2.0,1.0,3.0,2.0
309141,43,0,9,Bachelors ,4.0,1.0,1.0,4.0,3.0
309141,43,0,9,Bachelors ,3.0,1.0,2.0,5.0,5.0
309141,43,0,9,Bachelors ,4.0,3.0,0.0,4.0,3.0
48321,29,0,7,Masters ,3.0,1.0,2.0,5.0,5.0
48321,29,0,7,Masters ,4.0,1.0,1.0,5.0,4.0
48321,29,0,7,Masters ,4.0,1.0,1.0,5.0,4.0
48321,29,0,7,Masters ,3.0,3.0,3.0,3.0,3.0
48321,29,0,7,Masters ,4.0,2.0,2.0,4.0,3.0
48321,29,0,7,Masters ,3.0,2.0,1.0,3.0,2.0
48321,29,0,7,Masters ,4.0,2.0,1.0,4.0,4.0
48321,29,0,7,Masters ,3.0,2.0,0.0,4.0,3.0
48321,29,0,7,Masters ,3.0,3.0,2.0,3.0,3.0
48321,29,0,7,Masters ,5.0,3.0,0.0,3.0,3.0
116165,47,1,9,Bachelors ,5.0,2.0,2.0,5.0,5.0
116165,47,1,9,Bachelors ,3.0,3.0,0.0,5.0,5.0
116165,47,1,9,Bachelors ,5.0,3.0,0.0,3.0,2.0
116165,47,1,9,Bachelors ,3.0,1.0,1.0,5.0,4.0
116165,47,1,9,Bachelors ,3.0,1.0,0.0,3.0,2.0
116165,47,1,9,Bachelors ,5.0,2.0,2.0,4.0,3.0
116165,47,1,9,Bachelors ,3.0,3.0,0.0,5.0,4.0
99602,39,0,9,High School ,4.0,1.0,1.0,3.0,3.0
99602,39,0,9,High School ,3.0,2.0,2.0,5.0,5.0
99602,39,0,9,High School ,3.0,1.0,1.0,3.0,2.0
99602,39,0,9,High School ,4.0,1.0,1.0,3.0,2.0
99602,39,0,9,High School ,4.0,3.0,0.0,4.0,3.0
99602,39,0,9,High School ,5.0,2.0,3.0,4.0,3.0
99602,39,0,9,High School ,1.0,3.0,1.0,3.0,2.0
85884,32,0,9,Masters ,3.0,3.0,1.0,4.0,3.0
85884,32,0,9,Masters ,5.0,1.0,2.0,3.0,2.0
85884,32,0,9,Masters ,3.0,2.0,0.0,4.0,4.0
85884,32,0,9,Masters ,4.0,1.0,1.0,3.0,2.0
85884,32,0,9,Masters ,4.0,2.0,0.0,3.0,3.0
85884,32,0,9,Masters ,3.0,1.0,0.0,5.0,5.0
85884,32,0,9,Masters ,5.0,3.0,2.0,4.0,3.0
56546,48,1,9,Bachelors ,3.0,1.0,0.0,3.0,2.0
56546,48,1,9,Bachelors ,3.0,3.0,2.0,4.0,4.0
56546,48,1,9,Bachelors ,1.0,1.0,0.0,5.0,4.0
56546,48,1,9,Bachelors ,3.0,1.0,0.0,3.0,3.0
56546,48,1,9,Bachelors ,4.0,2.0,0.0,5.0,4.0
56546,48,1,9,Bachelors ,4.0,1.0,2.0,4.0,4.0
56546,48,1,9,Bachelors ,4.0,1.0,0.0,3.0,3.0
148862,30,0,2,Masters ,5.0,2.0,3.0,5.0,4.0
148862,30,0,2,Masters ,3.0,1.0,0.0,4.0,4.0
148862,30,0,2,Masters ,3.0,3.0,1.0,5.0,5.0
148862,30,0,2,Masters ,4.0,2.0,0.0,4.0,3.0
148862,30,0,2,Masters ,5.0,1.0,3.0,5.0,4.0
148862,30,0,2,Masters ,3.0,2.0,0.0,3.0,3.0
148862,30,0,2,Masters ,3.0,1.0,1.0,3.0,3.0
148862,30,0,2,Masters ,3.0,2.0,1.0,5.0,4.0
148862,30,0,2,Masters ,3.0,1.0,1.0,3.0,2.0
148862,30,0,2,Masters ,5.0,3.0,0.0,5.0,5.0
365504,43,3,9,Masters ,4.0,2.0,0.0,4.0,3.0
365504,43,3,9,Masters ,5.0,3.0,1.0,3.0,3.0
365504,43,3,9,Masters ,4.0,1.0,0.0,5.0,4.0
365504,43,3,9,Masters ,3.0,1.0,0.0,4.0,4.0
365504,43,3,9,Masters ,4.0,2.0,1.0,3.0,3.0
365504,43,3,9,Masters ,5.0,3.0,2.0,5.0,4.0
365504,43,3,9,Masters ,3.0,2.0,1.0,4.0,4.0
91563,44,1,9,High School ,4.0,1.0,1.0,5.0,4.0
91563,44,1,9,High School ,5.0,2.0,3.0,3.0,3.0
91563,44,1,9,High School ,5.0,1.0,0.0,4.0,3.0
91563,44,1,9,High School ,5.0,1.0,1.0,3.0,3.0
91563,44,1,9,High School ,5.0,2.0,0.0,3.0,3.0
91563,44,1,9,High School ,5.0,3.0,0.0,4.0,3.0
91563,44,1,9,High School ,5.0,3.0,0.0,5.0,5.0
135919,30,1,9,High School ,4.0,2.0,0.0,3.0,3.0
135919,30,1,9,High School ,3.0,3.0,1.0,3.0,2.0
135919,30,1,9,High School ,3.0,3.0,0.0,3.0,2.0
135919,30,1,9,High School ,5.0,1.0,0.0,5.0,4.0
135919,30,1,9,High School ,5.0,3.0,3.0,3.0,2.0
135919,30,1,9,High School ,4.0,2.0,0.0,5.0,4.0
135919,30,1,9,High School ,3.0,2.0,2.0,4.0,3.0
47148,28,2,9,1,2.0,3.0,3.0,3.0,3.0
47148,28,2,9,1,3.0,2.0,3.0,5.0,5.0
47148,28,2,9,1,5.0,3.0,1.0,4.0,3.0
47148,28,2,9,1,4.0,2.0,2.0,4.0,3.0
47148,28,2,9,1,4.0,1.0,0.0,3.0,3.0
47148,28,2,9,1,5.0,2.0,2.0,4.0,3.0
47148,28,2,9,1,3.0,2.0,3.0,4.0,3.0
115114,33,1,9,5,3.0,1.0,2.0,5.0,5.0
115114,33,1,9,5,5.0,2.0,0.0,3.0,2.0
115114,33,1,9,5,3.0,3.0,0.0,5.0,4.0
115114,33,1,9,5,3.0,1.0,0.0,3.0,3.0
115114,33,1,9,5,4.0,2.0,3.0,4.0,4.0
115114,33,1,9,5,3.0,3.0,1.0,3.0,2.0
115114,33,1,9,5,5.0,3.0,0.0,4.0,3.0
110839,28,0,9,Masters ,4.0,1.0,2.0,5.0,5.0
110839,28,0,9,Masters ,5.0,1.0,0.0,5.0,5.0
110839,28,0,9,Masters ,4.0,1.0,0.0,3.0,3.0
110839,28,0,9,Masters ,4.0,1.0,1.0,4.0,4.0
110839,28,0,9,Masters ,5.0,2.0,3.0,3.0,2.0
110839,28,0,9,Masters ,5.0,2.0,0.0,3.0,2.0
110839,28,0,9,Masters ,2.0,2.0,0.0,4.0,3.0
92613,45,1,9,Masters ,3.0,2.0,2.0,4.0,4.0
92613,45,1,9,Masters ,3.0,3.0,1.0,3.0,3.0
92613,45,1,9,Masters ,4.0,1.0,0.0,4.0,3.0
92613,45,1,9,Masters ,4.0,2.0,2.0,3.0,2.0
92613,45,1,9,Masters ,5.0,3.0,1.0,4.0,3.0
92613,45,1,9,Masters ,3.0,3.0,2.0,4.0,3.0
92613,45,1,9,Masters ,3.0,2.0,0.0,5.0,5.0
276322,37,1,9,Masters ,3.0,3.0,2.0,4.0,3.0
276322,37,1,9,Masters ,5.0,3.0,1.0,3.0,3.0
276322,37,1,9,Masters ,4.0,1.0,0.0,4.0,3.0
276322,37,1,9,Masters ,5.0,3.0,1.0,4.0,3.0
276322,37,1,9,Masters ,3.0,3.0,0.0,4.0,4.0
276322,37,1,9,Masters ,3.0,2.0,1.0,4.0,3.0
276322,37,1,9,Masters ,4.0,3.0,2.0,3.0,2.0
74172,44,2,9,Bachelors ,4.0,3.0,0.0,5.0,5.0
74172,44,2,9,Bachelors ,5.0,1.0,1.0,3.0,2.0
74172,44,2,9,Bachelors ,4.0,2.0,0.0,5.0,4.0
74172,44,2,9,Bachelors ,3.0,1.0,0.0,4.0,3.0
74172,44,2,9,Bachelors ,5.0,2.0,1.0,5.0,4.0
74172,44,2,9,Bachelors ,5.0,3.0,2.0,3.0,3.0
74172,44,2,9,Bachelors ,5.0,2.0,2.0,4.0,4.0
36280,30,2,9,Masters ,5.0,3.0,0.0,5.0,4.0
36280,30,2,9,Masters ,4.0,3.0,1.0,4.0,3.0
36280,30,2,9,Masters ,5.0,3.0,0.0,5.0,4.0
36280,30,2,9,Masters ,3.0,2.0,0.0,5.0,4.0
36280,30,2,9,Masters ,4.0,3.0,0.0,5.0,4.0
36280,30,2,9,Masters ,4.0,3.0,0.0,4.0,4.0
36280,30,2,9,Masters ,4.0,3.0,1.0,5.0,4.0
70703,40,0,9,Masters ,3.0,2.0,2.0,3.0,3.0
70703,40,0,9,Masters ,5.0,1.0,0.0,3.0,3.0
70703,40,0,9,Masters ,3.0,1.0,3.0,5.0,5.0
70703,40,0,9,Masters ,4.0,3.0,1.0,3.0,2.0
70703,40,0,9,Masters ,4.0,2.0,1.0,5.0,4.0
70703,40,0,9,Masters ,4.0,3.0,2.0,3.0,2.0
70703,40,0,9,Masters ,5.0,1.0,2.0,4.0,4.0
37124,48,0,9,1,5.0,2.0,1.0,5.0,5.0
37124,48,0,9,1,5.0,2.0,1.0,5.0,4.0
37124,48,0,9,1,4.0,1.0,0.0,3.0,3.0
37124,48,0,9,1,3.0,3.0,0.0,3.0,2.0
37124,48,0,9,1,3.0,3.0,1.0,4.0,3.0
37124,48,0,9,1,5.0,3.0,2.0,5.0,4.0
37124,48,0,9,1,4.0,3.0,0.0,3.0,2.0
37124,48,0,9,1,4.0,3.0,0.0,4.0,4.0
37124,48,0,9,1,5.0,2.0,1.0,4.0,4.0
37124,48,0,9,1,5.0,3.0,1.0,4.0,3.0
52581,41,0,9,Bachelors ,5.0,2.0,0.0,3.0,2.0
52581,41,0,9,Bachelors ,5.0,1.0,1.0,3.0,3.0
52581,41,0,9,Bachelors ,5.0,1.0,1.0,4.0,4.0
52581,41,0,9,Bachelors ,3.0,2.0,2.0,3.0,3.0
52581,41,0,9,Bachelors ,5.0,2.0,2.0,4.0,3.0
52581,41,0,9,Bachelors ,3.0,1.0,0.0,3.0,3.0
52581,41,0,9,Bachelors ,4.0,1.0,1.0,3.0,3.0
145328,40,1,9,Masters ,4.0,2.0,1.0,5.0,5.0
145328,40,1,9,Masters ,4.0,2.0,1.0,5.0,4.0
145328,40,1,9,Masters ,5.0,3.0,2.0,5.0,5.0
145328,40,1,9,Masters ,3.0,2.0,0.0,3.0,2.0
145328,40,1,9,Masters ,5.0,2.0,3.0,4.0,3.0
145328,40,1,9,Masters ,5.0,3.0,1.0,4.0,3.0
145328,40,1,9,Masters ,5.0,2.0,0.0,3.0,3.0
130665,43,1,9,Masters ,5.0,1.0,2.0,4.0,4.0
130665,43,1,9,Masters ,4.0,1.0,0.0,3.0,2.0
130665,43,1,9,Masters ,4.0,1.0,1.0,5.0,5.0
130665,43,1,9,Masters ,3.0,3.0,0.0,4.0,4.0
130665,43,1,9,Masters ,5.0,3.0,0.0,4.0,4.0
130665,43,1,9,Masters ,4.0,1.0,0.0,4.0,3.0
130665,43,1,9,Masters ,4.0,3.0,0.0,3.0,2.0
81297,44,2,9,High School ,5.0,3.0,1.0,5.0,5.0
81297,44,2,9,High School ,5.0,2.0,0.0,4.0,4.0
81297,44,2,9,High School ,4.0,1.0,0.0,5.0,4.0
81297,44,2,9,High School ,4.0,2.0,0.0,5.0,5.0
81297,44,2,9,High School ,5.0,1.0,0.0,4.0,3.0
81297,44,2,9,High School ,4.0,1.0,1.0,3.0,3.0
81297,44,2,9,High School ,4.0,3.0,0.0,3.0,3.0
141998,27,0,5,Masters ,5.0,1.0,0.0,4.0,4.0
141998,27,0,5,Masters ,2.0,3.0,1.0,5.0,4.0
141998,27,0,5,Masters ,5.0,1.0,1.0,4.0,4.0
141998,27,0,5,Masters ,5.0,1.0,1.0,4.0,3.0
141998,27,0,5,Masters ,4.0,3.0,0.0,5.0,5.0
141998,27,0,5,Masters ,4.0,2.0,0.0,3.0,3.0
141998,27,0,5,Masters ,4.0,3.0,1.0,4.0,3.0
141998,27,0,5,Masters ,3.0,3.0,1.0,5.0,4.0
141998,27,0,5,Masters ,3.0,1.0,0.0,3.0,2.0
141998,27,0,5,Masters ,3.0,1.0,0.0,3.0,3.0
114713,38,2,9,Masters ,5.0,3.0,1.0,4.0,3.0
114713,38,2,9,Masters ,4.0,2.0,1.0,5.0,4.0
114713,38,2,9,Masters ,5.0,3.0,0.0,3.0,3.0
114713,38,2,9,Masters ,5.0,1.0,3.0,4.0,3.0
114713,38,2,9,Masters ,5.0,3.0,1.0,3.0,3.0
114713,38,2,9,Masters ,4.0,1.0,1.0,3.0,2.0
114713,38,2,9,Masters ,5.0,1.0,0.0,5.0,5.0
35126,30,0,9,High School ,5.0,2.0,1.0,4.0,3.0
35126,30,0,9,High School ,4.0,1.0,0.0,5.0,4.0
35126,30,0,9,High School ,3.0,3.0,0.0,3.0,3.0
35126,30,0,9,High School ,5.0,2.0,0.0,5.0,4.0
35126,30,0,9,High School ,5.0,2.0,0.0,3.0,2.0
35126,30,0,9,High School ,4.0,3.0,1.0,3.0,2.0
35126,30,0,9,High School ,3.0,1.0,1.0,3.0,3.0
262409,30,0,9,High School ,4.0,2.0,1.0,5.0,4.0
262409,30,0,9,High School ,5.0,2.0,0.0,5.0,5.0
262409,30,0,9,High School ,3.0,1.0,1.0,4.0,4.0
262409,30,0,9,High School ,4.0,1.0,1.0,3.0,3.0
262409,30,0,9,High School ,5.0,2.0,3.0,5.0,4.0
262409,30,0,9,High School ,3.0,3.0,0.0,5.0,5.0
262409,30,0,9,High School ,2.0,2.0,1.0,4.0,4.0
55485,30,0,9,High School ,4.0,2.0,1.0,4.0,3.0
55485,30,0,9,High School ,5.0,2.0,1.0,3.0,3.0
55485,30,0,9,High School ,3.0,1.0,0.0,4.0,4.0
55485,30,0,9,High School ,4.0,1.0,1.0,4.0,4.0
55485,30,0,9,High School ,5.0,3.0,0.0,3.0,2.0
55485,30,0,9,High School ,3.0,3.0,1.0,4.0,3.0
55485,30,0,9,High School ,4.0,2.0,1.0,4.0,4.0
110069,42,1,9,Masters ,3.0,1.0,1.0,5.0,4.0
110069,42,1,9,Masters ,4.0,1.0,0.0,5.0,5.0
110069,42,1,9,Masters ,4.0,1.0,1.0,3.0,3.0
110069,42,1,9,Masters ,5.0,2.0,1.0,4.0,3.0
110069,42,1,9,Masters ,5.0,2.0,0.0,4.0,3.0
110069,42,1,9,Masters ,5.0,1.0,0.0,5.0,4.0
110069,42,1,9,Masters ,1.0,3.0,2.0,3.0,2.0
94791,30,1,9,Bachelors ,3.0,2.0,2.0,3.0,3.0
94791,30,1,9,Bachelors ,5.0,1.0,0.0,5.0,4.0
94791,30,1,9,Bachelors ,3.0,2.0,0.0,3.0,3.0
94791,30,1,9,Bachelors ,4.0,3.0,1.0,5.0,5.0
94791,30,1,9,Bachelors ,4.0,3.0,2.0,4.0,4.0
94791,30,1,9,Bachelors ,4.0,3.0,0.0,3.0,2.0
94791,30,1,9,Bachelors ,2.0,2.0,1.0,5.0,5.0
183189,31,1,8,High School ,4.0,2.0,2.0,3.0,3.0
183189,31,1,8,High School ,4.0,2.0,1.0,5.0,4.0
183189,31,1,8,High School ,4.0,2.0,1.0,5.0,5.0
183189,31,1,8,High School ,5.0,2.0,0.0,3.0,3.0
183189,31,1,8,High School ,5.0,2.0,2.0,3.0,2.0
183189,31,1,8,High School ,4.0,2.0,0.0,4.0,3.0
183189,31,1,8,High School ,4.0,1.0,3.0,3.0,2.0
126073,44,1,8,Bachelors ,4.0,1.0,0.0,4.0,3.0
126073,44,1,8,Bachelors ,3.0,1.0,1.0,5.0,4.0
126073,44,1,8,Bachelors ,4.0,3.0,3.0,3.0,2.0
126073,44,1,8,Bachelors ,3.0,2.0,0.0,5.0,4.0
126073,44,1,8,Bachelors ,3.0,1.0,1.0,5.0,5.0
126073,44,1,8,Bachelors ,4.0,1.0,0.0,4.0,4.0
126073,44,1,8,Bachelors ,3.0,1.0,0.0,4.0,3.0
287710,47,1,8,Bachelors ,4.0,3.0,0.0,3.0,3.0
287710,47,1,8,Bachelors ,4.0,1.0,1.0,5.0,4.0
287710,47,1,8,Bachelors ,4.0,1.0,2.0,4.0,4.0
287710,47,1,8,Bachelors ,4.0,2.0,1.0,4.0,4.0
287710,47,1,8,Bachelors ,4.0,2.0,1.0,3.0,3.0
287710,47,1,8,Bachelors ,5.0,3.0,0.0,5.0,4.0
287710,47,1,8,Bachelors ,4.0,1.0,1.0,4.0,3.0
76133,28,0,1,Bachelors ,4.0,1.0,1.0,5.0,4.0
76133,28,0,1,Bachelors ,3.0,3.0,1.0,5.0,5.0
76133,28,0,1,Bachelors ,3.0,1.0,2.0,4.0,3.0
76133,28,0,1,Bachelors ,3.0,2.0,1.0,3.0,2.0
76133,28,0,1,Bachelors ,1.0,2.0,2.0,4.0,3.0
76133,28,0,1,Bachelors ,5.0,3.0,1.0,5.0,5.0
76133,28,0,1,Bachelors ,5.0,1.0,1.0,5.0,4.0
76133,28,0,1,Bachelors ,4.0,2.0,1.0,3.0,3.0
76133,28,0,1,Bachelors ,5.0,2.0,0.0,3.0,2.0
76133,28,0,1,Bachelors ,4.0,3.0,1.0,5.0,4.0
61915,47,1,8,Bachelors ,3.0,3.0,2.0,3.0,3.0
61915,47,1,8,Bachelors ,4.0,1.0,0.0,4.0,3.0
61915,47,1,8,Bachelors ,4.0,3.0,0.0,3.0,3.0
61915,47,1,8,Bachelors ,3.0,3.0,0.0,3.0,3.0
61915,47,1,8,Bachelors ,5.0,1.0,1.0,5.0,4.0
61915,47,1,8,Bachelors ,3.0,1.0,1.0,4.0,3.0
61915,47,1,8,Bachelors ,5.0,3.0,1.0,4.0,3.0
40638,26,0,2,1,3.0,3.0,1.0,3.0,2.0
40638,26,0,2,1,5.0,3.0,1.0,3.0,3.0
40638,26,0,2,1,5.0,1.0,1.0,4.0,4.0
40638,26,0,2,1,4.0,3.0,2.0,4.0,3.0
40638,26,0,2,1,3.0,1.0,1.0,5.0,5.0
40638,26,0,2,1,4.0,2.0,2.0,3.0,2.0
40638,26,0,2,1,3.0,2.0,1.0,3.0,2.0
40638,26,0,2,1,3.0,1.0,1.0,4.0,3.0
40638,26,0,2,1,3.0,3.0,0.0,3.0,2.0
40638,26,0,2,1,5.0,3.0,2.0,4.0,3.0
181244,33,0,8,Masters ,3.0,1.0,0.0,3.0,2.0
181244,33,0,8,Masters ,4.0,1.0,1.0,4.0,3.0
181244,33,0,8,Masters ,5.0,3.0,1.0,4.0,4.0
181244,33,0,8,Masters ,5.0,3.0,3.0,5.0,4.0
181244,33,0,8,Masters ,5.0,3.0,0.0,4.0,4.0
181244,33,0,8,Masters ,3.0,2.0,0.0,4.0,4.0
181244,33,0,8,Masters ,4.0,3.0,3.0,4.0,4.0
46388,30,1,8,Bachelors ,4.0,2.0,3.0,4.0,4.0
46388,30,1,8,Bachelors ,3.0,2.0,1.0,4.0,4.0
46388,30,1,8,Bachelors ,3.0,2.0,1.0,5.0,5.0
