EmployeeID,Attrition,Gender,Age,Department,BusinessTravel,MaritalStatus,DistanceFromHome (KM),Salary,StockOptionLevel,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,Ethnicity,EducationLevel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating,EnvironmentSatisfaction_Label,JobSatisfaction_Label,RelationshipSatisfaction_Label,WorkLifeBalance_Label,ManagerRating_Label,SelfRating_Label,TrainingUtilizationRate
4C62-5BE8,0,Non-Binary,39,Technology,Frequent Traveller,Single,4,87879,0,Yes,9,6,8,9,White,No Formal Qualifications,3.0,4.0,2.0,4.0,1.0,1.0,5.0,4.0,Neutral,Satisfied ,Dissatisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.9999900000999988
4C62-5BE8,0,Non-Binary,39,Technology,Frequent Traveller,Single,4,87879,0,Yes,9,6,8,9,White,No Formal Qualifications,4.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,Satisfied ,Dissatisfied,Neutral,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.6666644444518518
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,3.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,Neutral,Dissatisfied,Dissatisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,3.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,Neutral,Dissatisfied,Dissatisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,1.9999800001999977
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,3.0,3.0,3.0,3.0,2.0,0.0,5.0,4.0,Neutral,Neutral,Neutral,Neutral,Exceeds Expectation ,Above and Beyond,0.0
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,Neutral,Neutral,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,0.6666644444518518
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,Satisfied ,Dissatisfied,Satisfied ,Satisfied ,Meets Expectation,Meets Expectation,0.6666644444518518
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,3.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,Neutral,Very Satisfied,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,0.999995000025
2523-EFD4,0,Female,34,Technology,Some Travel,Single,14,154405,0,No,9,7,7,1,White,High School ,3.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,Neutral,Neutral,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.6666644444518518
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,4.0,5.0,3.0,4.0,3.0,0.0,3.0,2.0,Satisfied ,Very Satisfied,Neutral,Satisfied ,Needs Improvement,Meets Expectation,0.0
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,3.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,Neutral,Neutral,Satisfied ,Very Satisfied,Meets Expectation,Meets Expectation,0.3333322222259259
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,5.0,4.0,5.0,2.0,1.0,3.0,5.0,4.0,Very Satisfied,Satisfied ,Very Satisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,2.9999700002999967
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,4.0,5.0,5.0,4.0,1.0,0.0,3.0,2.0,Satisfied ,Very Satisfied,Very Satisfied,Satisfied ,Needs Improvement,Meets Expectation,0.0
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,4.0,3.0,3.0,4.0,1.0,0.0,4.0,3.0,Satisfied ,Neutral,Neutral,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,4.0,3.0,2.0,4.0,2.0,1.0,5.0,5.0,Satisfied ,Neutral,Dissatisfied,Satisfied ,Above and Beyond,Above and Beyond,0.4999975000124999
21B3-8491,0,Male,42,Technology,Some Travel,Married,37,244114,1,No,9,6,7,0,Black or African American,Masters ,4.0,4.0,2.0,5.0,2.0,2.0,4.0,3.0,Satisfied ,Satisfied ,Dissatisfied,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.999995000025
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,5.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,Very Satisfied,Dissatisfied,Very Satisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.4999975000124999
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,5.0,5.0,5.0,4.0,3.0,0.0,3.0,3.0,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied ,Meets Expectation,Meets Expectation,0.0
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,4.0,5.0,4.0,4.0,2.0,0.0,3.0,2.0,Satisfied ,Very Satisfied,Satisfied ,Satisfied ,Needs Improvement,Meets Expectation,0.0
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,3.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,Neutral,Neutral,Satisfied ,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,Neutral,Dissatisfied,Neutral,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.9999966666777778
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,5.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,Very Satisfied,Satisfied ,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,0.3333322222259259
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,Dissatisfied,Satisfied ,Satisfied ,Neutral,Needs Improvement,Meets Expectation,0.9999900000999988
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,3.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,Neutral,Very Satisfied,Satisfied ,Very Satisfied,Meets Expectation,Exceeds Expectation ,1.4999925000374998
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,3.0,4.0,3.0,3.0,1.0,1.0,5.0,4.0,Neutral,Satisfied ,Neutral,Neutral,Exceeds Expectation ,Above and Beyond,0.9999900000999988
F3CD-9B5B,1,Male,29,Sales,Some Travel,Married,12,97794,0,No,2,0,1,0,Asian or Asian American,High School ,5.0,5.0,4.0,2.0,3.0,1.0,5.0,4.0,Very Satisfied,Very Satisfied,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.3333322222259259
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,5.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,Very Satisfied,Satisfied ,Neutral,Dissatisfied,Needs Improvement,Meets Expectation,0.9999900000999988
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,3.0,4.0,3.0,2.0,2.0,1.0,5.0,5.0,Neutral,Satisfied ,Neutral,Dissatisfied,Above and Beyond,Above and Beyond,0.4999975000124999
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,5.0,3.0,3.0,5.0,2.0,0.0,3.0,3.0,Very Satisfied,Neutral,Neutral,Very Satisfied,Meets Expectation,Meets Expectation,0.0
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,3.0,2.0,5.0,5.0,2.0,1.0,4.0,4.0,Neutral,Dissatisfied,Very Satisfied,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,4.0,2.0,5.0,4.0,1.0,1.0,4.0,3.0,Satisfied ,Dissatisfied,Very Satisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999900000999988
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,5.0,5.0,4.0,3.0,2.0,1.0,5.0,5.0,Very Satisfied,Very Satisfied,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.4999975000124999
DCFE-F601,0,Male,48,Technology,Some Travel,Single,36,180561,0,No,9,1,8,7,White,Bachelors ,5.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,Very Satisfied,Satisfied ,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.9999900000999988
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,4.0,4.0,3.0,3.0,3.0,0.0,3.0,2.0,Satisfied ,Satisfied ,Neutral,Neutral,Needs Improvement,Meets Expectation,0.0
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,4.0,3.0,4.0,2.0,1.0,0.0,4.0,3.0,Satisfied ,Neutral,Satisfied ,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.0
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,3.0,3.0,4.0,4.0,3.0,0.0,5.0,5.0,Neutral,Neutral,Satisfied ,Satisfied ,Above and Beyond,Above and Beyond,0.0
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,Very Satisfied,Satisfied ,Very Satisfied,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.9999966666777778
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,5.0,5.0,3.0,4.0,3.0,0.0,4.0,4.0,Very Satisfied,Very Satisfied,Neutral,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.0
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,4.0,3.0,5.0,4.0,1.0,1.0,4.0,4.0,Satisfied ,Neutral,Very Satisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
DD78-E811,0,Female,38,Technology,Some Travel,Married,25,60549,1,No,9,5,6,6,Asian or Asian American,High School ,5.0,4.0,2.0,3.0,2.0,0.0,5.0,5.0,Very Satisfied,Satisfied ,Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.0
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,4.0,4.0,5.0,3.0,2.0,0.0,3.0,3.0,Satisfied ,Satisfied ,Very Satisfied,Neutral,Meets Expectation,Meets Expectation,0.0
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,Neutral,Neutral,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,0.4999975000124999
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,3.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,Neutral,Neutral,Satisfied ,Satisfied ,Meets Expectation,Exceeds Expectation ,0.3333322222259259
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,4.0,3.0,1.0,3.0,1.0,0.0,3.0,3.0,Satisfied ,Neutral,Very Dissatisfied,Neutral,Meets Expectation,Meets Expectation,0.0
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,3.0,4.0,4.0,5.0,2.0,0.0,4.0,3.0,Neutral,Satisfied ,Satisfied ,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.0
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,4.0,5.0,2.0,2.0,3.0,3.0,5.0,5.0,Satisfied ,Very Satisfied,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.9999966666777778
45D2-369E,0,Male,30,Technology,Some Travel,Married,7,70182,1,No,9,8,9,8,White,No Formal Qualifications,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,Neutral,Very Satisfied,Neutral,Neutral,Above and Beyond,Above and Beyond,0.9999966666777778
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,4.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,Satisfied ,Dissatisfied,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.999995000025
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,3.0,5.0,3.0,3.0,1.0,3.0,5.0,4.0,Neutral,Very Satisfied,Neutral,Neutral,Exceeds Expectation ,Above and Beyond,2.9999700002999967
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,4.0,5.0,4.0,5.0,3.0,0.0,3.0,3.0,Satisfied ,Very Satisfied,Satisfied ,Very Satisfied,Meets Expectation,Meets Expectation,0.0
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,3.0,5.0,3.0,2.0,2.0,0.0,5.0,5.0,Neutral,Very Satisfied,Neutral,Dissatisfied,Above and Beyond,Above and Beyond,0.0
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,5.0,3.0,5.0,3.0,1.0,1.0,5.0,4.0,Very Satisfied,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.9999900000999988
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,3.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,Neutral,Satisfied ,Dissatisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.4999975000124999
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,5.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,Very Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,4.0,2.0,4.0,2.0,1.0,0.0,3.0,3.0,Satisfied ,Dissatisfied,Satisfied ,Dissatisfied,Meets Expectation,Meets Expectation,0.0
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,4.0,4.0,5.0,5.0,3.0,1.0,5.0,4.0,Satisfied ,Satisfied ,Very Satisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.3333322222259259
0D8F-C0F3,1,Female,29,Technology,Some Travel,Divorced,44,67578,1,No,1,0,0,0,Asian or Asian American,Bachelors ,5.0,5.0,3.0,4.0,1.0,1.0,4.0,3.0,Very Satisfied,Very Satisfied,Neutral,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999900000999988
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,4.0,3.0,5.0,3.0,2.0,0.0,4.0,3.0,Satisfied ,Neutral,Very Satisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.0
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,5.0,5.0,4.0,3.0,1.0,1.0,4.0,3.0,Very Satisfied,Very Satisfied,Satisfied ,Neutral,Meets Expectation,Exceeds Expectation ,0.9999900000999988
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,Neutral,Neutral,Neutral,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.6666644444518518
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,3.0,2.0,2.0,5.0,3.0,0.0,5.0,5.0,Neutral,Dissatisfied,Dissatisfied,Very Satisfied,Above and Beyond,Above and Beyond,0.0
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,5.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,Very Satisfied,Very Satisfied,Satisfied ,Dissatisfied,Needs Improvement,Meets Expectation,0.999995000025
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,4.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,Satisfied ,Satisfied ,Dissatisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999900000999988
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,2.0,4.0,3.0,1.0,2.0,0.0,5.0,5.0,Dissatisfied,Satisfied ,Neutral,Very Dissatisfied,Above and Beyond,Above and Beyond,0.0
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,5.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,Very Satisfied,Very Satisfied,Satisfied ,Satisfied ,Above and Beyond,Above and Beyond,2.9999700002999967
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,4.0,3.0,5.0,3.0,1.0,0.0,5.0,4.0,Satisfied ,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.0
6FE1-C8A8,1,Male,29,Sales,Some Travel,Married,35,140962,0,Yes,4,0,2,4,Black or African American,High School ,3.0,4.0,3.0,5.0,2.0,1.0,5.0,4.0,Neutral,Satisfied ,Neutral,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.4999975000124999
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,4.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,Satisfied ,Neutral,Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.9999900000999988
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,4.0,4.0,2.0,4.0,3.0,0.0,4.0,3.0,Satisfied ,Satisfied ,Dissatisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,Very Satisfied,Satisfied ,Neutral,Satisfied ,Needs Improvement,Meets Expectation,0.9999966666777778
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,4.0,3.0,3.0,4.0,2.0,0.0,3.0,2.0,Satisfied ,Neutral,Neutral,Satisfied ,Needs Improvement,Meets Expectation,0.0
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,4.0,5.0,2.0,5.0,2.0,2.0,4.0,3.0,Satisfied ,Very Satisfied,Dissatisfied,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.999995000025
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,5.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,Very Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
AB81-A3A0,0,Male,29,Sales,Some Travel,Married,14,96319,2,No,9,1,4,5,White,Masters ,5.0,5.0,4.0,3.0,2.0,0.0,3.0,2.0,Very Satisfied,Very Satisfied,Satisfied ,Neutral,Needs Improvement,Meets Expectation,0.0
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,5.0,2.0,3.0,5.0,2.0,2.0,5.0,5.0,Very Satisfied,Dissatisfied,Neutral,Very Satisfied,Above and Beyond,Above and Beyond,0.999995000025
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,5.0,2.0,5.0,4.0,1.0,0.0,4.0,4.0,Very Satisfied,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.0
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,5.0,2.0,4.0,2.0,3.0,0.0,3.0,2.0,Very Satisfied,Dissatisfied,Satisfied ,Dissatisfied,Needs Improvement,Meets Expectation,0.0
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,4.0,3.0,4.0,2.0,2.0,0.0,5.0,4.0,Satisfied ,Neutral,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.0
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,5.0,3.0,5.0,5.0,2.0,0.0,5.0,4.0,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.0
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,3.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,Neutral,Neutral,Satisfied ,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.4999975000124999
6E7B-D50D,0,Female,38,Technology,Some Travel,Married,12,253077,1,No,9,3,3,8,White,No Formal Qualifications,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,Satisfied ,Dissatisfied,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,0.6666644444518518
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,4.0,5.0,2.0,3.0,1.0,0.0,5.0,4.0,Satisfied ,Very Satisfied,Dissatisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.0
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,Very Dissatisfied,Neutral,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,0.3333322222259259
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,Satisfied ,Neutral,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,1.9999800001999977
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,5.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,Very Satisfied,Neutral,Satisfied ,Dissatisfied,Needs Improvement,Meets Expectation,0.9999900000999988
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,3.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,Neutral,Neutral,Satisfied ,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,4.0,2.0,5.0,3.0,1.0,0.0,5.0,5.0,Satisfied ,Dissatisfied,Very Satisfied,Neutral,Above and Beyond,Above and Beyond,0.0
307F-9BFA,0,Female,43,Technology,Some Travel,Married,21,94499,1,No,9,0,1,7,White,High School ,3.0,3.0,4.0,2.0,3.0,0.0,3.0,2.0,Neutral,Neutral,Satisfied ,Dissatisfied,Needs Improvement,Meets Expectation,0.0
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,3.0,5.0,3.0,4.0,3.0,0.0,5.0,5.0,Neutral,Very Satisfied,Neutral,Satisfied ,Above and Beyond,Above and Beyond,0.0
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,5.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,Very Satisfied,Neutral,Dissatisfied,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.4999975000124999
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,4.0,4.0,5.0,4.0,2.0,0.0,5.0,4.0,Satisfied ,Satisfied ,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.0
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,3.0,3.0,3.0,4.0,2.0,0.0,4.0,3.0,Neutral,Neutral,Neutral,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,3.0,5.0,2.0,2.0,3.0,0.0,3.0,2.0,Neutral,Very Satisfied,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,5.0,3.0,4.0,4.0,2.0,1.0,5.0,5.0,Very Satisfied,Neutral,Satisfied ,Satisfied ,Above and Beyond,Above and Beyond,0.4999975000124999
7F1C-20B8,0,Female,39,Technology,Some Travel,Divorced,10,65796,1,No,9,9,9,5,Mixed or multiple ethnic groups,High School ,5.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,Very Satisfied,Very Satisfied,Satisfied ,Satisfied ,Needs Improvement,Meets Expectation,0.4999975000124999
606E-A262,1,Male,28,Technology,Some Travel,Married,27,277344,0,Yes,3,1,1,1,White,No Formal Qualifications,5.0,3.0,5.0,2.0,1.0,0.0,5.0,4.0,Very Satisfied,Neutral,Very Satisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.0
